gid,심야약국,응급실,심_응,약국,소방서,경찰서,안전상비,버스정류소,지하철,어린이집,격자_유아인구수_val,격자_총인구수_val
다사6453,0.000000000000000,0.000000000000000,"0",2.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,5.000000000000000,0.000000000000000,3.000000000000000,411.0000000000000000000000000000000,9295.0000000000000000000000000000000
다사5651,0.000000000000000,0.000000000000000,"0",5.000000000000000,0.000000000000000,1.000000000000000,31.000000000000000,26.000000000000000,4.000000000000000,4.000000000000000,205.0000000000000000000000000000000,12478.0000000000000000000000000000000
다사6157,0.000000000000000,0.000000000000000,"0",11.000000000000000,0.000000000000000,0.000000000000000,16.000000000000000,40.000000000000000,4.000000000000000,23.000000000000000,1052.0000000000000000000000000000000,29822.0000000000000000000000000000000
다사5858,0.000000000000000,1.000000000000000,"1",15.000000000000000,0.000000000000000,0.000000000000000,20.000000000000000,38.000000000000000,1.000000000000000,6.000000000000000,388.0000000000000000000000000000000,23787.0000000000000000000000000000000
다사5347,0.000000000000000,0.000000000000000,"0",1.000000000000000,0.000000000000000,1.000000000000000,3.000000000000000,5.000000000000000,2.000000000000000,9.000000000000000,590.0000000000000000000000000000000,11880.0000000000000000000000000000000
다사5955,0.000000000000000,0.000000000000000,"0",5.000000000000000,0.000000000000000,0.000000000000000,9.000000000000000,15.000000000000000,1.000000000000000,10.000000000000000,692.0000000000000000000000000000000,19826.0000000000000000000000000000000
다사5748,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,59.0000000000000000000000000000000,893.0000000000000000000000000000000
다사7152,0.000000000000000,0.000000000000000,"0",5.000000000000000,0.000000000000000,0.000000000000000,8.000000000000000,19.000000000000000,0.000000000000000,12.000000000000000,1112.0000000000000000000000000000000,13070.0000000000000000000000000000000
다사5961,1.000000000000000,0.000000000000000,"1",12.000000000000000,0.000000000000000,0.000000000000000,24.000000000000000,25.000000000000000,0.000000000000000,17.000000000000000,907.0000000000000000000000000000000,29128.0000000000000000000000000000000
다사6549,0.000000000000000,0.000000000000000,"0",3.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,11.000000000000000,0.000000000000000,5.000000000000000,224.0000000000000284217094304040074,7027.0000000000000000000000000000000
다사6163,0.000000000000000,0.000000000000000,"0",2.000000000000000,0.000000000000000,0.000000000000000,6.000000000000000,13.000000000000000,0.000000000000000,7.000000000000000,498.0000000000000000000000000000000,17753.0000000000000000000000000000000
다사4051,0.000000000000000,0.000000000000000,"0",8.000000000000000,0.000000000000000,0.000000000000000,12.000000000000000,27.000000000000000,1.000000000000000,10.000000000000000,654.0000000000000000000000000000000,12635.0000000000000000000000000000000
다사5747,0.000000000000000,0.000000000000000,"0",5.000000000000000,0.000000000000000,0.000000000000000,8.000000000000000,6.000000000000000,0.000000000000000,1.000000000000000,278.0000000000000000000000000000000,9516.0000000000000000000000000000000
다사5947,0.000000000000000,0.000000000000000,"0",18.000000000000000,0.000000000000000,0.000000000000000,29.000000000000000,16.000000000000000,1.000000000000000,3.000000000000000,379.0000000000000000000000000000000,11363.0000000000000000000000000000000
다사5662,0.000000000000000,0.000000000000000,"0",1.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,5.000000000000000,0.000000000000000,2.000000000000000,84.0000000000000000000000000000000,4814.0000000000000000000000000000000
다사5863,0.000000000000000,0.000000000000000,"0",1.000000000000000,0.000000000000000,0.000000000000000,6.000000000000000,11.000000000000000,0.000000000000000,6.000000000000000,206.0000000000000000000000000000000,8598.0000000000000000000000000000000
다사6255,0.000000000000000,0.000000000000000,"0",17.000000000000000,0.000000000000000,1.000000000000000,15.000000000000000,31.000000000000000,3.000000000000000,8.000000000000000,657.0000000000000000000000000000000,24604.0000000000000000000000000000000
다사5547,0.000000000000000,0.000000000000000,"0",5.000000000000000,0.000000000000000,1.000000000000000,13.000000000000000,13.000000000000000,0.000000000000000,9.000000000000000,376.0000000000000000000000000000000,16605.0000000000000000000000000000000
다사6348,0.000000000000000,1.000000000000000,"1",20.000000000000000,0.000000000000000,0.000000000000000,34.000000000000000,26.000000000000000,1.000000000000000,8.000000000000000,644.0000000000000000000000000000000,24111.0000000000000000000000000000000
다사4942,0.000000000000000,1.000000000000000,"1",26.000000000000000,0.000000000000000,1.000000000000000,29.000000000000000,36.000000000000000,1.000000000000000,11.000000000000000,527.0000000000000000000000000000000,35060.0000000000000000000000000000000
다사5158,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0.0000000000000000000000000000000
다사6457,0.000000000000000,1.000000000000000,"1",9.000000000000000,1.000000000000000,1.000000000000000,5.000000000000000,21.000000000000000,1.000000000000000,8.000000000000000,290.0000000000000000000000000000000,10390.0000000000000000000000000000000
다사5963,0.000000000000000,0.000000000000000,"0",12.000000000000000,0.000000000000000,0.000000000000000,25.000000000000000,36.000000000000000,0.000000000000000,7.000000000000000,515.0000000000000000000000000000000,24925.0000000000000000000000000000000
다사4146,0.000000000000000,1.000000000000000,"1",14.000000000000000,0.000000000000000,0.000000000000000,16.000000000000000,35.000000000000000,0.000000000000000,21.000000000000000,1417.0000000000000000000000000000000,29697.0000000000000000000000000000000
다사3949,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,,0.0000000000000000000000000000000
다사5853,0.000000000000000,0.000000000000000,"0",13.000000000000000,0.000000000000000,0.000000000000000,32.000000000000000,20.000000000000000,2.000000000000000,12.000000000000000,451.0000000000000000000000000000000,20573.0000000000000000000000000000000
다사4959,0.000000000000000,0.000000000000000,"0",3.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,16.000000000000000,0.000000000000000,11.000000000000000,557.0000000000000000000000000000000,14517.0000000000000000000000000000000
다사5653,0.000000000000000,0.000000000000000,"0",7.000000000000000,0.000000000000000,1.000000000000000,14.000000000000000,20.000000000000000,1.000000000000000,7.000000000000000,366.0000000000000000000000000000000,16824.0000000000000000000000000000000
다사5761,0.000000000000000,0.000000000000000,"0",8.000000000000000,0.000000000000000,0.000000000000000,15.000000000000000,29.000000000000000,1.000000000000000,3.000000000000000,403.0000000000000000000000000000000,16948.9999999999963620211929082870483
다사6647,0.000000000000000,0.000000000000000,"0",14.000000000000000,1.000000000000000,0.000000000000000,7.000000000000000,18.000000000000000,0.000000000000000,9.000000000000000,594.0000000000000000000000000000000,14489.0000000000000000000000000000000
다사5359,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0.0000000000000000000000000000000
다사3952,0.000000000000000,0.000000000000000,"0",19.000000000000000,0.000000000000000,0.000000000000000,23.000000000000000,36.000000000000000,2.000000000000000,24.000000000000000,998.0000000000000000000000000000000,31068.0000000000000000000000000000000
다사5156,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,7.000000000000000,0.000000000000000,1.000000000000000,125.0000000000000000000000000000000,4731.0000000000000000000000000000000
다사5148,0.000000000000000,0.000000000000000,"0",6.000000000000000,0.000000000000000,0.000000000000000,12.000000000000000,35.000000000000000,1.000000000000000,17.000000000000000,1178.0000000000000000000000000000000,28200.0000000000000000000000000000000
다사4740,0.000000000000000,0.000000000000000,"0",14.000000000000000,0.000000000000000,0.000000000000000,18.000000000000000,24.000000000000000,0.000000000000000,22.000000000000000,743.0000000000000000000000000000000,30820.0000000000000000000000000000000
다사4645,0.000000000000000,0.000000000000000,"0",14.000000000000000,0.000000000000000,0.000000000000000,15.000000000000000,34.000000000000000,2.000000000000000,17.000000000000000,1072.0000000000000000000000000000000,25967.0000000000000000000000000000000
다사5151,0.000000000000000,0.000000000000000,"0",14.000000000000000,0.000000000000000,0.000000000000000,15.000000000000000,24.000000000000000,0.000000000000000,16.000000000000000,1261.0000000000000000000000000000000,22329.0000000000000000000000000000000
다사6542,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,38.0000000000000000000000000000000,1325.0000000000000000000000000000000
다사4248,0.000000000000000,0.000000000000000,"0",13.000000000000000,0.000000000000000,0.000000000000000,25.000000000000000,45.000000000000000,2.000000000000000,20.000000000000000,1240.0000000000000000000000000000000,43806.0000000000000000000000000000000
다사6046,0.000000000000000,0.000000000000000,"0",16.000000000000000,0.000000000000000,1.000000000000000,19.000000000000000,19.000000000000000,1.000000000000000,8.000000000000000,720.0000000000000000000000000000000,18023.0000000000000000000000000000000
다사6264,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,120.0000000000000000000000000000000
다사4752,0.000000000000000,0.000000000000000,"0",13.000000000000000,0.000000000000000,1.000000000000000,13.000000000000000,21.000000000000000,0.000000000000000,20.000000000000000,1245.0000000000000000000000000000000,32049.0000000000000000000000000000000
다사4247,0.000000000000000,0.000000000000000,"0",9.000000000000000,0.000000000000000,1.000000000000000,20.000000000000000,21.000000000000000,1.000000000000000,14.000000000000000,787.0000000000000000000000000000000,31193.0000000000000000000000000000000
다사5448,0.000000000000000,0.000000000000000,"0",1.000000000000000,0.000000000000000,0.000000000000000,8.000000000000000,14.000000000000000,1.000000000000000,3.000000000000000,72.0000000000000000000000000000000,2725.0000000000000000000000000000000
다사6745,0.000000000000000,0.000000000000000,"0",8.000000000000000,0.000000000000000,1.000000000000000,15.000000000000000,19.000000000000000,0.000000000000000,10.000000000000000,877.0000000000000000000000000000000,22315.0000000000000000000000000000000
다사5352,0.000000000000000,0.000000000000000,"0",15.000000000000000,0.000000000000000,2.000000000000000,17.000000000000000,34.000000000000000,1.000000000000000,14.000000000000000,225.0000000000000000000000000000000,6202.0000000000000000000000000000000
다사3854,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,11.0000000000000000000000000000000,592.0000000000000000000000000000000
다사6250,0.000000000000000,0.000000000000000,"0",16.000000000000000,0.000000000000000,0.000000000000000,20.000000000000000,25.000000000000000,2.000000000000000,11.000000000000000,560.0000000000000000000000000000000,23339.0000000000000000000000000000000
다사5652,0.000000000000000,1.000000000000000,"1",39.000000000000000,0.000000000000000,3.000000000000000,24.000000000000000,35.000000000000000,3.000000000000000,1.000000000000000,76.0000000000000000000000000000000,7634.0000000000000000000000000000000
다사4955,0.000000000000000,0.000000000000000,"0",14.000000000000000,0.000000000000000,1.000000000000000,11.000000000000000,17.000000000000000,0.000000000000000,13.000000000000000,1266.0000000000000000000000000000000,26333.0000000000000000000000000000000
다사5062,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,,17.0000000000000000000000000000000
다사6848,0.000000000000000,0.000000000000000,"0",23.000000000000000,0.000000000000000,0.000000000000000,29.000000000000000,26.000000000000000,1.000000000000000,16.000000000000000,1062.0000000000000000000000000000000,34985.0000000000000000000000000000000
다사5248,0.000000000000000,0.000000000000000,"0",9.000000000000000,0.000000000000000,1.000000000000000,18.000000000000000,36.000000000000000,1.000000000000000,9.000000000000000,549.0000000000000000000000000000000,13611.0000000000000000000000000000000
다사5461,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,8.0000000000000000000000000000000
다사6640,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.0000000000000000000000000000000,9.0000000000000000000000000000000
다사6751,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,1.000000000000000,24.0000000000000000000000000000000,888.0000000000000000000000000000000
다사5841,0.000000000000000,0.000000000000000,"0",4.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,27.000000000000000,0.000000000000000,7.000000000000000,299.0000000000000000000000000000000,6696.0000000000000000000000000000000
다사6451,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,8.000000000000000,0.000000000000000,1.000000000000000,110.0000000000000000000000000000000,3852.0000000000000000000000000000000
다사6147,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,9.0000000000000000000000000000000,322.0000000000000000000000000000000
다사5954,0.000000000000000,0.000000000000000,"0",6.000000000000000,0.000000000000000,1.000000000000000,9.000000000000000,20.000000000000000,1.000000000000000,7.000000000000000,330.0000000000000000000000000000000,16851.0000000000000000000000000000000
다사5856,0.000000000000000,0.000000000000000,"0",20.000000000000000,0.000000000000000,1.000000000000000,19.000000000000000,31.000000000000000,1.000000000000000,17.000000000000000,964.0000000000000000000000000000000,26418.0000000000000000000000000000000
다사6059,0.000000000000000,0.000000000000000,"0",3.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,14.000000000000000,0.000000000000000,3.000000000000000,284.0000000000000000000000000000000,8025.0000000000000000000000000000000
다사7153,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0.0000000000000000000000000000000
다사5247,0.000000000000000,0.000000000000000,"0",17.000000000000000,0.000000000000000,0.000000000000000,11.000000000000000,24.000000000000000,2.000000000000000,6.000000000000000,548.0000000000000000000000000000000,11684.0000000000000000000000000000000
다사4446,1.000000000000000,0.000000000000000,"1",5.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,29.000000000000000,0.000000000000000,8.000000000000000,736.0000000000000000000000000000000,26422.0000000000000000000000000000000
다사6146,0.000000000000000,0.000000000000000,"0",3.000000000000000,0.000000000000000,1.000000000000000,7.000000000000000,10.000000000000000,1.000000000000000,4.000000000000000,309.0000000000000000000000000000000,7945.0000000000000000000000000000000
다사5550,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,28.0000000000000035527136788005009,1283.0000000000000000000000000000000
다사4847,0.000000000000000,0.000000000000000,"0",5.000000000000000,0.000000000000000,0.000000000000000,11.000000000000000,12.000000000000000,1.000000000000000,9.000000000000000,132.0000000000000000000000000000000,3019.0000000000000000000000000000000
다사5563,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0.0000000000000000000000000000000
다사6148,0.000000000000000,0.000000000000000,"0",16.000000000000000,0.000000000000000,1.000000000000000,21.000000000000000,22.000000000000000,1.000000000000000,10.000000000000000,616.0000000000000000000000000000000,20654.0000000000000000000000000000000
다사6650,0.000000000000000,0.000000000000000,"0",1.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,550.0000000000000000000000000000000,8741.0000000000000000000000000000000
다사3851,0.000000000000000,0.000000000000000,"0",5.000000000000000,0.000000000000000,1.000000000000000,5.000000000000000,23.000000000000000,0.000000000000000,3.000000000000000,72.0000000000000000000000000000000,3936.0000000000000000000000000000000
다사6350,0.000000000000000,0.000000000000000,"0",17.000000000000000,0.000000000000000,0.000000000000000,29.000000000000000,24.000000000000000,1.000000000000000,16.000000000000000,667.0000000000000000000000000000000,25303.0000000000000000000000000000000
다사5647,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,149.0000000000000000000000000000000,5077.0000000000000000000000000000000
다사6057,0.000000000000000,0.000000000000000,"0",11.000000000000000,0.000000000000000,1.000000000000000,14.000000000000000,51.000000000000000,0.000000000000000,11.000000000000000,760.0000000000000000000000000000000,17888.0000000000000000000000000000000
다사6742,0.000000000000000,0.000000000000000,"0",6.000000000000000,0.000000000000000,2.000000000000000,11.000000000000000,26.000000000000000,0.000000000000000,18.000000000000000,1127.0000000000000000000000000000000,21861.0000000000000000000000000000000
다사5454,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,13.000000000000000,0.000000000000000,1.000000000000000,22.0000000000000000000000000000000,1058.0000000000000000000000000000000
다사6359,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,,0.0000000000000000000000000000000
다사6850,0.000000000000000,0.000000000000000,"0",13.000000000000000,0.000000000000000,1.000000000000000,15.000000000000000,34.000000000000000,1.000000000000000,16.000000000000000,1951.0000000000000000000000000000000,40184.0000000000000000000000000000000
다사6349,0.000000000000000,0.000000000000000,"0",9.000000000000000,1.000000000000000,1.000000000000000,20.000000000000000,18.000000000000000,0.000000000000000,13.000000000000000,872.0000000000000000000000000000000,31682.0000000000000000000000000000000
다사4756,0.000000000000000,0.000000000000000,"0",4.000000000000000,0.000000000000000,0.000000000000000,8.000000000000000,23.000000000000000,0.000000000000000,4.000000000000000,489.0000000000000000000000000000000,16204.0000000000000000000000000000000
다사5759,0.000000000000000,1.000000000000000,"1",25.000000000000000,0.000000000000000,1.000000000000000,34.000000000000000,45.000000000000000,1.000000000000000,10.000000000000000,702.0000000000000000000000000000000,31469.0000000000000000000000000000000
다사4745,0.000000000000000,0.000000000000000,"0",17.000000000000000,0.000000000000000,0.000000000000000,17.000000000000000,45.000000000000000,0.000000000000000,14.000000000000000,1418.0000000000000000000000000000000,31905.0000000000000000000000000000000
다사4851,0.000000000000000,0.000000000000000,"0",6.000000000000000,0.000000000000000,0.000000000000000,28.000000000000000,37.000000000000000,0.000000000000000,6.000000000000000,507.0000000000000000000000000000000,22152.0000000000000000000000000000000
다사6950,0.000000000000000,1.000000000000000,"1",22.000000000000000,0.000000000000000,2.000000000000000,12.000000000000000,27.000000000000000,2.000000000000000,6.000000000000000,750.0000000000000000000000000000000,20769.0000000000000000000000000000000
다사4147,0.000000000000000,0.000000000000000,"0",15.000000000000000,0.000000000000000,1.000000000000000,26.000000000000000,11.000000000000000,0.000000000000000,26.000000000000000,978.0000000000000000000000000000000,32196.0000000000000000000000000000000
다사7050,0.000000000000000,0.000000000000000,"0",9.000000000000000,0.000000000000000,1.000000000000000,10.000000000000000,24.000000000000000,0.000000000000000,15.000000000000000,2447.0000000000004547473508864641190,31795.0000000000000000000000000000000
